0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,1st_vol,1capacity,1net_inf,1st_rof,1lt_rof,1rest_demand,1unrest_demand,1unfulf_demand,1wastewater,1treat_capacity,1cont_fund,1ins_pout,1ins_price,1infra_npv,1debt_serv
40.6835,72.29,4.50427,0.27,1,2.81077,2.84521,0,0.526385,3.6288,5.63762e+06,0,0,0,0,94.0463,98.274,4.91097,0,1,1.71498,1.68053,0,1.32499,2.1168,6.82437e+07,0,0,0,0
41.8721,72.29,4.56778,0.3,1,2.81265,2.8464,0,0.526737,3.6288,5.89693e+06,0,0,0,0,95.0549,98.274,4.92673,0,1,1.71498,1.68123,0,1.32499,2.1168,6.84842e+07,0,0,0,0
42.9552,72.29,4.09809,0.31,1,2.45358,2.48663,0,0.52709,3.6288,6.1184e+06,0,0,0,0,96.1063,98.274,4.77442,0,1,1.47751,1.44446,0,1.32499,2.1168,6.87018e+07,0,0,0,0
44.2205,72.29,4.09404,0.34,1,2.21784,2.48767,0,0.459802,3.6288,6.0042e+06,0,0,0,0,96.9251,98.274,4.43561,0,1,1.71488,1.44506,0,1.14152,2.1168,6.95625e+07,0,0,0,0
45.3045,72.29,3.91804,0.3,1,2.21948,2.4887,0,0.415624,3.6288,5.89096e+06,0,0,0,0,97.6052,98.274,3.84127,0,1,1.71488,1.44566,0,1.32492,2.1168,7.04217e+07,0,0,0,0
45.7787,72.29,3.32552,0.33,1,2.22112,2.48974,0,0.415931,3.6288,5.77869e+06,0,0,0,0,98.3579,98.274,4.12881,0,1,1.71488,1.44626,0,1.32492,2.1168,7.12793e+07,0,0,0,0
45.7524,72.29,2.83306,0.38,1,2.22275,2.49077,0,0.416237,3.6288,5.66739e+06,0,0,0,0,99.1787,98.274,4.65278,0,1,1.71488,1.44686,0,1.32492,2.1168,7.21353e+07,0,0,0,0
46.057,72.29,3.24408,0.4,1,2.31544,2.58285,0,0.416544,3.6288,5.56687e+06,0,0,0,0,99.2654,98.274,3.44436,0,1,1.7731,1.50568,0,1.32492,2.1168,7.29948e+07,0,0,0,0
47.8368,72.29,4.55805,0.46,1,2.15811,2.58393,0,0.433913,3.6288,6.20556e+06,0,0,0,0,99.3022,98.274,3.34287,0,1,1.71491,1.50631,0,1.3699,2.1168,7.36947e+07,0,0,0,0
49.0503,72.29,3.99852,0.51,1,2.15972,2.585,0,0.404429,3.6288,6.84587e+06,0,0,0,0,99.3022,98.274,4.74947,0,1,1.71491,1.50693,0,1.32494,2.1168,7.43929e+07,0,0,0,0
49.2639,72.29,3.22109,0.42,1,2.37873,2.58608,0,0.404731,3.6288,6.83088e+06,0,0,0,0,99.3022,98.274,4.80056,0,1,1.71491,1.50756,0,1.32494,2.1168,7.50895e+07,0,0,0,0
49.3548,72.29,2.81446,0.45,1,2.13028,2.55149,0,0.445773,3.6288,7.46017e+06,0,0,0,0,99.3022,98.274,3.80371,0,1,1.69226,1.48554,0,1.32494,2.1168,7.57825e+07,0,0,0,0
49.1282,72.29,2.45315,0.46,1,2.10923,2.55255,0,0.399214,3.6288,8.04848e+06,0,0,0,0,99.3022,98.274,3.57497,0,1,1.7149,1.48615,0,1.30744,2.1168,7.65353e+07,0,0,0,0
48.4795,72.29,2.03212,0.46,1,2.11081,2.55361,0,0.395269,3.6288,8.63838e+06,0,0,0,0,99.3022,98.274,3.25767,0,1,1.7149,1.48677,0,1.32493,2.1168,7.72865e+07,0,0,0,0
47.6319,72.29,1.83343,0.46,1,2.1124,2.55467,0,0.395566,3.6288,9.22985e+06,0,0,0,0,99.3022,98.274,2.65558,0,1,1.7149,1.48739,0,1.32493,2.1168,7.8036e+07,0,0,0,0
47.1185,72.29,2.25976,0.57,1,2.22504,2.67697,0,0.395864,3.6288,9.87128e+06,0,0,0,0,99.3022,98.274,2.89304,0,1,1.79535,1.56845,0,1.32493,2.1168,7.87911e+07,0,0,0,0
46.0293,72.29,1.72714,0.57,1,2.30712,2.67808,0,0.416972,3.6288,1.06656e+07,0,0,0,0,99.3022,98.274,2.78456,0,1,1.71493,1.56911,0,1.38709,2.1168,7.9326e+07,0,0,0,0
44.7657,72.29,1.55274,0.55,1,2.30879,2.67919,0,0.432354,3.6288,1.14615e+07,0,0,0,0,99.3022,98.274,2.5635,0,1,1.71493,1.56976,0,1.32496,2.1168,7.98593e+07,0,0,0,0
43.4605,72.29,1.51073,0.54,1,2.31046,2.68031,0,0.432667,3.6288,1.22591e+07,0,0,0,0,99.2555,98.274,2.3386,0,1,1.71493,1.57041,0,1.32496,2.1168,8.03908e+07,0,0,0,0
41.9803,72.29,1.32433,0.54,1,2.31213,2.68142,0,0.43298,3.6288,1.30584e+07,0,0,0,0,99.1904,98.274,2.19081,0,1,1.71493,1.57106,0,1.32496,2.1168,8.09206e+07,0,0,0,0
41.2516,72.29,2.02569,0.65,1,2.29179,2.6585,0,0.433293,3.6288,1.38497e+07,0,0,0,0,99.2451,98.274,2.5081,0,1,1.75924,1.61602,0,1.32496,2.1168,8.14527e+07,0,0,0,0
40.5158,72.29,2.0416,0.61,1,2.33776,2.65961,0,0.429482,3.6288,1.47261e+07,0,0,0,0,99.2633,98.274,2.46802,0,1,1.71495,1.61669,0,1.35919,2.1168,8.18626e+07,0,0,0,0
39.6784,72.29,1.94108,0.59,1,2.33944,2.66071,0,0.438097,3.6288,1.56041e+07,0,0,0,0,99.2448,98.274,2.36972,0,1,1.71495,1.61736,0,1.32497,2.1168,8.22709e+07,0,0,0,0
38.6971,72.29,1.79811,0.57,1,2.34112,2.66181,0,0.438412,3.6288,1.64838e+07,0,0,0,0,99.1425,98.274,2.20534,0,1,1.71495,1.61803,0,1.32497,2.1168,8.26773e+07,0,0,0,0
37.6106,72.29,1.74515,0.53,1,2.39973,2.72506,0,0.438727,3.6288,1.739e+07,0,0,0,0,99.0097,98.274,2.16308,0,1,1.7545,1.65826,0,1.32497,2.1168,8.30855e+07,0,0,0,0
36.4245,72.29,1.67881,0.62,1,2.44099,2.72619,0,0.449709,3.6288,1.83723e+07,0,0,0,0,98.9263,98.274,2.14228,0,1,1.71497,1.65894,0,1.35553,2.1168,8.33845e+07,0,0,0,0
35.0711,72.29,1.51239,0.57,1,2.44271,2.72732,0,0.457441,3.6288,1.93563e+07,0,0,0,0,98.8124,98.274,2.14894,0,1,1.71497,1.65963,0,1.32498,2.1168,8.36818e+07,0,0,0,0
33.5858,72.29,1.37945,0.51,1,2.44443,2.72845,0,0.457764,3.6288,2.03421e+07,0,0,0,0,98.6559,98.274,2.21073,0,1,1.71497,1.66032,0,1.32498,2.1168,8.39772e+07,0,0,0,0
32.8845,72.29,2.33511,0.64,1,2.61313,2.91188,0,0.458086,3.6288,2.14023e+07,0,0,0,0,98.7437,98.274,3.30908,0,1,1.85797,1.80401,0,1.32498,2.1168,8.42834e+07,0,0,0,0
31.3456,72.29,1.54765,0.57,1,2.66819,2.91309,0,0.4897,3.6288,2.25645e+07,0,0,0,0,98.5749,98.274,1.99093,0,1,1.80476,1.80476,0,1.43547,2.1168,8.44432e+07,0,0,0,0
29.9916,72.29,1.72933,0.5,1,2.6693,2.91429,0,0.500019,3.6288,2.37272e+07,0,0,0,0,98.3064,98.274,2.43607,0,1,1.80551,1.80551,0,1.39436,2.1168,8.4603e+07,0,0,0,0
28.0291,72.29,1.36623,0.39,1,2.9155,2.9155,0,0.500226,3.6288,2.40418e+07,0,0,0,0,98.1105,98.274,1.77505,0,1,1.80625,1.80625,0,1.39493,2.1168,8.47629e+07,0,0,0,0
26.6379,72.29,1.6921,0.53,1,2.67151,2.91671,0,0.546364,3.6288,2.52054e+07,0,0,0,0,98.1928,98.274,3.04404,0,1,1.807,1.807,0,1.39551,2.1168,8.49229e+07,0,0,0,0
24.907,72.29,1.26117,0.45,1,2.59107,2.82888,0,0.500641,3.6288,2.6334e+07,0,0,0,0,98.0339,98.274,2.2003,0,1,1.72077,1.72077,0,1.39609,2.1168,8.50752e+07,0,0,0,0
22.7178,72.29,1.03721,0.36,1,2.83005,2.83005,0,0.485566,3.6288,2.66394e+07,0,0,0,0,97.901,98.274,1.87708,0,1,1.72148,1.72148,0,1.32947,2.1168,8.52276e+07,0,0,0,0
21.1867,72.29,1.4918,0.55,1,2.59321,2.83122,0,0.530352,3.6288,2.77689e+07,0,0,0,0,97.9121,98.274,2.16566,0,1,1.72219,1.72219,0,1.33002,2.1168,8.53801e+07,0,0,0,0
21.7636,72.29,3.64459,0.45,1,2.59429,2.8324,0,0.485968,3.6288,2.88989e+07,0,0,0,0,98.6718,98.274,3.94389,0,1,1.72291,1.72291,0,1.33057,2.1168,8.55326e+07,0,0,0,0
20.2775,72.29,1.7427,0.4,1,2.76037,2.76037,0,0.486169,3.6288,2.91967e+07,0,0,0,0,98.6414,98.274,2.23374,0,1,1.64432,1.64432,0,1.33112,2.1168,8.56782e+07,0,0,0,0
18.3964,72.29,1.2846,0.36,1,2.69155,2.76151,0,0.517293,3.6288,2.93955e+07,0,0,0,0,98.2578,98.274,1.90329,0,1,1.71496,1.645,0,1.2704,2.1168,8.60138e+07,0,0,0,0
16.9834,72.29,1.57233,0.55,1,2.46112,2.76265,0,0.504396,3.6288,3.03674e+07,0,0,0,0,98.2911,98.274,1.47094,0,1,1.71496,1.64568,0,1.32498,2.1168,8.63477e+07,0,0,0,0
15.6186,72.29,1.619,0.49,1,2.46285,2.76379,0,0.461214,3.6288,3.13411e+07,0,0,0,0,98.3698,98.274,2.56908,0,1,1.71496,1.64636,0,1.32498,2.1168,8.66797e+07,0,0,0,0
17.3651,72.29,4.53764,0.45,1,2.27385,2.55671,0,0.461538,3.6288,3.22334e+07,0,0,0,0,99.3022,98.274,5.86117,0,1,1.54952,1.4816,0,1.32498,2.1168,8.69954e+07,0,0,0,0
18.6712,72.29,3.93955,0.45,1,2.11006,2.55776,0,0.426119,3.6288,3.28164e+07,0,0,0,0,99.087,98.274,4.01455,0,1,1.71489,1.48221,0,1.19716,2.1168,8.77585e+07,0,0,0,0
17.6796,72.29,1.86156,0.42,1,2.32675,2.55882,0,0.395425,3.6288,3.27634e+07,0,0,0,0,99.3022,98.274,2.45557,0,1,1.71489,1.48282,0,1.32493,2.1168,8.85201e+07,0,0,0,0
18.1421,72.29,3.32313,0.42,1,2.32842,2.55988,0,0.436032,3.6288,3.27114e+07,0,0,0,0,99.3022,98.274,3.09837,0,1,1.71489,1.48343,0,1.32493,2.1168,8.928e+07,0,0,0,0
19.9151,72.29,4.56151,0.44,1,2.24397,2.56093,0,0.436345,3.6288,3.25252e+07,0,0,0,0,99.3022,98.274,4.59556,0,1,1.71489,1.48405,0,1.32493,2.1168,9.00383e+07,0,0,0,0
23.9221,72.29,6.96737,0.36,1,2.41199,2.64222,0,0.42052,3.6288,3.24838e+07,0,0,0,0,99.3022,98.274,7.94004,0,1,1.76288,1.53265,0,1.32493,2.1168,9.07993e+07,0,0,0,0
27.7855,72.29,6.88164,0.39,1,2.46165,2.64328,0,0.452007,3.6288,3.25115e+07,0,0,0,0,99.3022,98.274,6.44106,0,1,1.71489,1.53326,0,1.362,2.1168,9.14283e+07,0,0,0,0
33.3185,72.29,8.56371,0.38,1,2.46331,2.64433,0,0.461312,3.6288,3.25401e+07,0,0,0,0,99.3022,98.274,12.1164,0,1,1.71489,1.53387,0,1.32492,2.1168,9.20558e+07,0,0,0,0
37.2352,72.29,6.96453,0.37,1,2.46497,2.64538,0,0.461624,3.6288,3.25698e+07,0,0,0,0,99.3022,98.274,8.44347,0,1,1.71489,1.53448,0,1.32492,2.1168,9.26816e+07,0,0,0,0
41.0111,72.29,7.09716,0.33,1,2.72477,2.90457,0,0.461936,3.6288,3.26282e+07,0,0,0,0,99.3022,98.274,7.31266,0,1,1.89539,1.71559,0,1.32492,2.1168,9.33217e+07,0,0,0,0
41.768,72.29,4.29195,0.3,1,2.90572,2.90572,0,0.510621,3.6288,3.29418e+07,0,0,0,0,99.3022,98.274,7.36001,0,1,1.71627,1.71627,0,1.46437,2.1168,9.34737e+07,0,0,0,0
42.2207,72.29,3.99124,0.32,1,2.90688,2.90688,0,0.544532,3.6288,3.32555e+07,0,0,0,0,99.3022,98.274,6.21306,0,1,1.71695,1.71695,0,1.32599,2.1168,9.36257e+07,0,0,0,0
42.2142,72.29,3.53472,0.34,1,2.90804,2.90804,0,0.544749,3.6288,3.35693e+07,0,0,0,0,99.3022,98.274,4.42898,0,1,1.71764,1.71764,0,1.32652,2.1168,9.37777e+07,0,0,0,0
44.5917,72.29,5.55187,0.34,1,2.54044,2.54044,0,0.544966,3.6288,3.38434e+07,0,0,0,0,99.3022,98.274,8.3406,0,1,1.47571,1.47571,0,1.32705,2.1168,9.39084e+07,0,0,0,0
47.3872,72.29,5.75946,0.32,1,2.30288,2.54145,0,0.476078,3.6288,3.37794e+07,0,0,0,0,99.3022,98.274,8.7779,0,1,1.71487,1.4763,0,1.14013,2.1168,9.4687e+07,0,0,0,0
49.9106,72.29,5.4984,0.35,1,2.30448,2.54246,0,0.431559,3.6288,3.37162e+07,0,0,0,0,99.3022,98.274,10.546,0,1,1.71487,1.47689,0,1.32491,2.1168,9.54641e+07,0,0,0,0
52.749,72.29,5.82344,0.32,1,2.30608,2.54347,0,0.431859,3.6288,3.3654e+07,0,0,0,0,99.3022,98.274,9.89192,0,1,1.71487,1.47747,0,1.32491,2.1168,9.62396e+07,0,0,0,0
56.2879,72.29,6.528,0.35,1,2.30767,2.54448,0,0.432158,3.6288,3.35928e+07,0,0,0,0,99.3022,98.274,11.3563,0,1,1.71487,1.47806,0,1.32491,2.1168,9.70136e+07,0,0,0,0
58.8542,72.29,5.63992,0.31,1,2.40228,2.6385,0,0.432458,3.6288,3.35425e+07,0,0,0,0,99.3022,98.274,12.5837,0,1,1.77434,1.53812,0,1.32491,2.1168,9.77913e+07,0,0,0,0
62.0285,72.29,6.31535,0.25,1,2.46339,2.63955,0,0.450188,3.6288,3.35775e+07,0,0,0,0,99.3022,98.274,12.3218,0,1,1.71489,1.53873,0,1.37085,2.1168,9.84059e+07,0,0,0,0
64.0623,72.29,5.18558,0.25,1,2.46505,2.6406,0,0.461639,3.6288,3.36135e+07,0,0,0,0,99.3022,98.274,11.9241,0,1,1.71489,1.53934,0,1.32493,2.1168,9.9019e+07,0,0,0,0
65.0931,72.29,4.14015,0.16,1,2.46671,2.64165,0,0.46195,3.6288,3.36505e+07,0,0,0,0,99.3022,98.274,7.98675,0,1,1.71489,1.53995,0,1.32493,2.1168,9.96304e+07,0,0,0,0
65.7503,72.29,3.71142,0.17,1,2.43195,2.60628,0,0.462262,3.6288,3.36846e+07,0,0,0,0,99.3022,98.274,6.98638,0,1,1.69176,1.51743,0,1.32493,2.1168,1.00238e+08,0,0,0,0
66.2755,72.29,3.52883,0.17,1,2.41047,2.60731,0,0.455748,3.6288,3.36868e+07,0,0,0,0,99.3022,98.274,6.30232,0,1,1.71488,1.51804,0,1.30705,2.1168,1.00907e+08,0,0,0,0
66.5828,72.29,3.31359,0.16,1,2.4121,2.60835,0,0.451721,3.6288,3.36899e+07,0,0,0,0,99.3022,98.274,5.45296,0,1,1.71488,1.51864,0,1.32492,2.1168,1.01575e+08,0,0,0,0
66.6223,72.29,3.0288,0.15,1,2.41374,2.60939,0,0.452028,3.6288,3.36941e+07,0,0,0,0,99.3022,98.274,5.15766,0,1,1.71488,1.51924,0,1.32492,2.1168,1.0224e+08,0,0,0,0
66.3673,72.29,2.85553,0.15,1,2.53921,2.73425,0,0.452336,3.6288,3.37125e+07,0,0,0,0,99.3022,98.274,5.25596,0,1,1.79705,1.60202,0,1.32492,2.1168,1.02912e+08,0,0,0,0
66.0461,72.29,2.82519,0.13,1,2.62307,2.73534,0,0.475849,3.6288,3.38485e+07,0,0,0,0,99.3022,98.274,4.9627,0,1,1.71492,1.60265,0,1.3884,2.1168,1.03359e+08,0,0,0,0
65.5047,72.29,2.60635,0.11,1,2.6248,2.73642,0,0.491564,3.6288,3.39855e+07,0,0,0,0,99.3022,98.274,3.93104,0,1,1.71492,1.60329,0,1.32494,2.1168,1.03804e+08,0,0,0,0
64.7195,72.29,2.36352,0.09,1,2.62652,2.73751,0,0.491887,3.6288,3.41235e+07,0,0,0,0,99.3022,98.274,3.44172,0,1,1.71492,1.60393,0,1.32494,2.1168,1.04247e+08,0,0,0,0
63.669,72.29,2.09894,0.09,1,2.62824,2.7386,0,0.49221,3.6288,3.42625e+07,0,0,0,0,99.3022,98.274,3.53395,0,1,1.71492,1.60456,0,1.32494,2.1168,1.04689e+08,0,0,0,0
62.8691,72.29,2.26987,0.09,1,2.60543,2.71515,0,0.492533,3.6288,3.43999e+07,0,0,0,0,99.3022,98.274,4.89784,0,1,1.76017,1.65045,0,1.32494,2.1168,1.05133e+08,0,0,0,0
61.9209,72.29,2.16604,0.08,1,2.6524,2.71622,0,0.488257,3.6288,3.46025e+07,0,0,0,0,99.3022,98.274,5.00189,0,1,1.71493,1.65111,0,1.35991,2.1168,1.05453e+08,0,0,0,0
60.7823,72.29,1.97219,0.09,1,2.65413,2.7173,0,0.497059,3.6288,3.48062e+07,0,0,0,0,99.3022,98.274,4.60659,0,1,1.71494,1.65176,0,1.32496,2.1168,1.0577e+08,0,0,0,0
59.5691,72.29,1.8724,0.11,1,2.65586,2.71838,0,0.497384,3.6288,3.50109e+07,0,0,0,0,99.3022,98.274,4.5572,0,1,1.71494,1.65242,0,1.32496,2.1168,1.06087e+08,0,0,0,0
58.0989,72.29,1.68413,0.1,1,2.72106,2.78293,0,0.497709,3.6288,3.52234e+07,0,0,0,0,99.3022,98.274,4.27197,0,1,1.75533,1.69347,0,1.32496,2.1168,1.06404e+08,0,0,0,0
56.7932,72.29,1.88401,0.09,1,2.76322,2.78403,0,0.509927,3.6288,3.54944e+07,0,0,0,0,99.3022,98.274,4.40341,0,1,1.71495,1.69414,0,1.35617,2.1168,1.06611e+08,0,0,0,0
55.388,72.29,1.78556,0.14,1,2.76499,2.78513,0,0.517827,3.6288,3.57663e+07,0,0,0,0,99.3022,98.274,4.56778,0,1,1.71495,1.69481,0,1.32497,2.1168,1.06816e+08,0,0,0,0
53.8655,72.29,1.6692,0.13,1,2.76677,2.78624,0,0.518159,3.6288,3.60394e+07,0,0,0,0,99.3022,98.274,4.16987,0,1,1.71495,1.69548,0,1.32497,2.1168,1.07019e+08,0,0,0,0
52.1337,72.29,1.64676,0.13,1,2.9547,2.9735,0,0.518492,3.6288,3.63336e+07,0,0,0,0,99.3022,98.274,4.49096,0,1,1.86098,1.84218,0,1.32497,2.1168,1.07233e+08,0,0,0,0
49.8863,72.29,1.14293,0.19,1,2.97467,2.97467,0,0.55371,3.6288,3.66546e+07,0,0,0,0,99.3022,98.274,4.60263,0,1,1.84291,1.84291,0,1.4378,2.1168,1.07396e+08,0,0,0,0
47.5695,72.29,1.0769,0.18,1,2.97585,2.97585,0,0.557454,3.6288,3.69758e+07,0,0,0,0,99.3022,98.274,4.43024,0,1,1.84365,1.84365,0,1.42384,2.1168,1.07559e+08,0,0,0,0
45.7767,72.29,1.60487,0.24,1,2.97703,2.97703,0,0.557675,3.6288,3.7297e+07,0,0,0,0,99.3022,98.274,5.27442,0,1,1.84438,1.84438,0,1.4244,2.1168,1.07722e+08,0,0,0,0
44.6499,72.29,2.289,0.23,1,2.97821,2.97821,0,0.557896,3.6288,3.76184e+07,0,0,0,0,99.3022,98.274,5.80171,0,1,1.84511,1.84511,0,1.42496,2.1168,1.07886e+08,0,0,0,0
42.2802,72.29,0.962569,0.22,1,2.88849,2.88849,0,0.558117,3.6288,3.79301e+07,0,0,0,0,99.3022,98.274,3.35542,0,1,1.75703,1.75703,0,1.42553,2.1168,1.08041e+08,0,0,0,0
40.1188,72.29,1.18055,0.25,1,2.88963,2.88963,0,0.541302,3.6288,3.82419e+07,0,0,0,0,99.3022,98.274,3.93402,0,1,1.75772,1.75772,0,1.35748,2.1168,1.08197e+08,0,0,0,0
37.3084,72.29,0.530547,0.24,1,2.89077,2.89077,0,0.541517,3.6288,3.85539e+07,0,0,0,0,99.1322,98.274,2.17963,0,1,1.75842,1.75842,0,1.35802,2.1168,1.08353e+08,0,0,0,0
34.5696,72.29,0.600391,0.26,1,2.89192,2.89192,0,0.541731,3.6288,3.8866e+07,0,0,0,0,99.0851,98.274,2.23583,0,1,1.75911,1.75911,0,1.35855,2.1168,1.08508e+08,0,0,0,0
32.8973,72.29,1.67327,0.25,1,2.81833,2.81833,0,0.541946,3.6288,3.91701e+07,0,0,0,0,99.2539,98.274,5.03242,0,1,1.67884,1.67884,0,1.35909,2.1168,1.08657e+08,0,0,0,0
30.6216,72.29,1.04695,0.29,1,2.784,2.81944,0,0.528155,3.6288,3.94241e+07,0,0,0,0,98.7384,98.274,2.28761,0,1,1.71494,1.67951,0,1.29707,2.1168,1.08902e+08,0,0,0,0
28.1973,72.29,0.932844,0.28,1,2.78578,2.82056,0,0.521722,3.6288,3.96792e+07,0,0,0,0,98.6459,98.274,1.69825,0,1,1.71494,1.68017,0,1.32497,2.1168,1.09145e+08,0,0,0,0
26.0757,72.29,1.23064,0.31,1,2.78757,2.82168,0,0.522056,3.6288,3.99353e+07,0,0,0,0,98.8822,98.274,3.88416,0,1,1.71494,1.68083,0,1.32497,2.1168,1.09387e+08,0,0,0,0
26.2704,72.29,3.33025,0.32,1,2.57676,2.6102,0,0.52239,3.6288,4.01695e+07,0,0,0,0,99.3022,98.274,7.42126,0,1,1.54604,1.5126,0,1.32497,2.1168,1.09611e+08,0,0,0,0
24.2672,72.29,0.958539,0.31,1,2.40955,2.61124,0,0.482884,3.6288,4.01653e+07,0,0,0,0,99.3022,98.274,3.36568,0,1,1.71488,1.5132,0,1.19447,2.1168,1.10293e+08,0,0,0,0
22.3656,72.29,1.05657,0.32,1,2.41118,2.61227,0,0.45155,3.6288,4.0162e+07,0,0,0,0,99.3022,98.274,3.78123,0,1,1.71488,1.51379,0,1.32491,2.1168,1.10973e+08,0,0,0,0
20.579,72.29,1.16841,0.33,1,2.41282,2.6133,0,0.451856,3.6288,4.01597e+07,0,0,0,0,99.2087,98.274,2.45918,0,1,1.71488,1.51439,0,1.32491,2.1168,1.11652e+08,0,0,0,0
19.2671,72.29,1.64051,0.36,1,2.41445,2.61433,0,0.452162,3.6288,4.01584e+07,0,0,0,0,99.3022,98.274,3.94745,0,1,1.71488,1.51499,0,1.32492,2.1168,1.12329e+08,0,0,0,0
20.2945,72.29,3.84197,0.49,1,2.27123,2.69727,0,0.452467,3.6288,4.08598e+07,0,0,0,0,99.3022,98.274,7.64518,0,1,1.76387,1.56458,0,1.32492,2.1168,1.13008e+08,0,0,0,0
23.2367,72.29,5.82174,0.45,1,2.32176,2.6983,0,0.425629,3.6288,4.16549e+07,0,0,0,0,99.3022,98.274,6.79984,0,1,1.71488,1.56518,0,1.36276,2.1168,1.13553e+08,0,0,0,0
25.9667,72.29,5.61908,0.47,1,2.3233,2.69933,0,0.435098,3.6288,4.24514e+07,0,0,0,0,99.3022,98.274,5.98233,0,1,1.71488,1.56577,0,1.32491,2.1168,1.14097e+08,0,0,0,0
27.533,72.29,4.44633,0.45,1,2.32484,2.70036,0,0.435387,3.6288,4.32496e+07,0,0,0,0,99.3022,98.274,4.81264,0,1,1.71488,1.56637,0,1.32491,2.1168,1.14639e+08,0,0,0,0
28.5534,72.29,4.13993,0.5,1,2.56771,2.96487,0,0.435675,3.6288,4.41543e+07,0,0,0,0,99.3022,98.274,4.87501,0,1,1.89912,1.75121,0,1.32491,2.1168,1.15196e+08,0,0,0,0
29.115,72.29,3.84306,0.53,1,2.71666,2.966,0,0.481189,3.6288,4.53376e+07,0,0,0,0,99.3022,98.274,4.32901,0,1,1.75187,1.75187,0,1.46726,2.1168,1.15351e+08,0,0,0,0
32.2259,72.29,6.39495,0.52,1,2.71769,2.96713,0,0.509102,3.6288,4.65213e+07,0,0,0,0,99.3022,98.274,5.32254,0,1,1.75254,1.75254,0,1.3535,2.1168,1.15506e+08,0,0,0,0
34.8141,72.29,5.86397,0.53,1,2.71873,2.96826,0,0.509296,3.6288,4.77055e+07,0,0,0,0,99.3022,98.274,5.9193,0,1,1.75321,1.75321,0,1.35401,2.1168,1.15661e+08,0,0,0,0
36.5421,72.29,4.6938,0.45,1,2.37501,2.593,0,0.50949,3.6288,4.874e+07,0,0,0,0,99.3022,98.274,5.19523,0,1,1.50624,1.50624,0,1.35453,2.1168,1.15795e+08,0,0,0,0
37.7971,72.29,4.02071,0.49,1,2.16788,2.59399,0,0.445078,3.6288,4.93837e+07,0,0,0,0,99.3022,98.274,4.2051,0,1,1.71485,1.50682,0,1.16372,2.1168,1.16493e+08,0,0,0,0
38.8044,72.29,3.7779,0.52,1,2.16936,2.59497,0,0.406261,3.6288,5.0029e+07,0,0,0,0,99.3022,98.274,4.94546,0,1,1.71485,1.50739,0,1.3249,2.1168,1.1719e+08,0,0,0,0
40.8437,72.29,4.81433,0.48,1,2.17084,2.59596,0,0.406538,3.6288,5.06757e+07,0,0,0,0,99.3022,98.274,5.81756,0,1,1.71485,1.50796,0,1.3249,2.1168,1.17885e+08,0,0,0,0
44.7106,72.29,6.64915,0.54,1,2.17231,2.59695,0,0.406815,3.6288,5.13239e+07,0,0,0,0,99.3022,98.274,5.87878,0,1,1.71485,1.50854,0,1.3249,2.1168,1.18579e+08,0,0,0,0
47.4787,72.29,5.64345,0.52,1,2.26074,2.69286,0,0.407092,3.6288,5.20114e+07,0,0,0,0,99.3022,98.274,5.57982,0,1,1.77555,1.56981,0,1.3249,2.1168,1.19277e+08,0,0,0,0
50.7021,72.29,6.16569,0.54,1,2.32294,2.69388,0,0.423662,3.6288,5.28145e+07,0,0,0,0,99.3022,98.274,6.42505,0,1,1.71488,1.5704,0,1.37179,2.1168,1.19808e+08,0,0,0,0
55.5366,72.29,7.78741,0.52,1,2.32448,2.6949,0,0.435319,3.6288,5.36192e+07,0,0,0,0,99.3022,98.274,7.09532,0,1,1.71488,1.571,0,1.32491,2.1168,1.20338e+08,0,0,0,0
58.9054,72.29,6.47272,0.44,1,2.46199,2.69593,0,0.435607,3.6288,5.35646e+07,0,0,0,0,99.3022,98.274,5.12072,0,1,1.71488,1.5716,0,1.32491,2.1168,1.20866e+08,0,0,0,0
60.8242,72.29,5.0304,0.36,1,2.5171,2.65978,0,0.461378,3.6288,5.36493e+07,0,0,0,0,99.3022,98.274,4.57851,0,1,1.69127,1.54858,0,1.32491,2.1168,1.21391e+08,0,0,0,0
62.0156,72.29,4.24649,0.35,1,2.4951,2.66079,0,0.471704,3.6288,5.37015e+07,0,0,0,0,99.3022,98.274,4.47739,0,1,1.71487,1.54917,0,1.30667,2.1168,1.21978e+08,0,0,0,0
62.9653,72.29,4.00827,0.34,1,2.4967,2.6618,0,0.467581,3.6288,5.37546e+07,0,0,0,0,99.3022,98.274,3.83528,0,1,1.71487,1.54976,0,1.32491,2.1168,1.22564e+08,0,0,0,0
63.6125,72.29,3.70901,0.19,1,2.4983,2.66282,0,0.467881,3.6288,5.38086e+07,0,0,0,0,99.3022,98.274,3.53512,0,1,1.71487,1.55035,0,1.32491,2.1168,1.23148e+08,0,0,0,0
63.8552,72.29,3.40504,0.17,1,2.62626,2.79019,0,0.468181,3.6288,5.38772e+07,0,0,0,0,99.3022,98.274,3.36115,0,1,1.79872,1.63479,0,1.32491,2.1168,1.23738e+08,0,0,0,0
63.6929,72.29,3.06044,0.16,1,2.71176,2.79125,0,0.492161,3.6288,5.40657e+07,0,0,0,0,99.3022,98.274,3.23941,0,1,1.7149,1.63541,0,1.38969,2.1168,1.24098e+08,0,0,0,0
