Realization	utility	WSS	week	infra.
453	1	1	365	9
454	1	1	469	9
455	1	1	521	9
456	1	1	417	9
457	1	1	417	9
458	1	1	365	9
459	1	1	365	9
460	1	1	365	9
461	1	1	417	9
462	1	1	365	9
463	1	1	417	9
464	1	1	365	9
465	1	1	469	9
466	1	1	417	9
467	1	1	365	9
468	1	1	469	9
469	1	1	365	9
470	1	1	365	9
471	1	1	469	9
472	1	1	417	9
473	1	1	469	9
474	1	1	417	9
475	1	1	469	9
476	1	1	365	9
477	1	1	365	9
478	1	1	469	9
479	1	1	365	9
480	1	1	417	9
481	1	1	469	9
482	1	1	417	9
483	1	1	417	9
484	1	1	365	9
485	1	1	417	9
486	1	1	521	9
487	1	1	417	9
488	1	1	365	9
489	1	1	365	9
490	1	1	417	9
491	1	1	417	9
492	1	1	365	9
493	1	1	365	9
494	1	1	417	9
495	1	1	521	9
496	1	1	365	9
497	1	1	417	9
498	1	1	469	9
499	1	1	365	9
500	1	1	417	9
501	1	1	469	9
502	1	1	417	9
503	1	1	469	9
504	1	1	365	9
505	1	1	365	9
506	1	1	365	9
507	1	1	469	9
508	1	1	469	9
509	1	1	469	9
510	1	1	365	9
511	1	1	417	9
512	1	1	469	9
513	1	1	365	9
514	1	1	417	9
515	1	1	365	9
516	1	1	365	9
517	1	1	417	9
518	1	1	469	9
519	1	1	365	9
520	1	1	469	9
521	1	1	365	9
522	1	1	521	9
523	1	1	365	9
524	1	1	417	9
525	1	1	365	9
526	1	1	365	9
527	1	1	365	9
528	1	1	365	9
529	1	1	521	9
530	1	1	365	9
531	1	1	417	9
532	1	1	417	9
533	1	1	469	9
534	1	1	417	9
535	1	1	417	9
536	1	1	365	9
537	1	1	365	9
538	1	1	417	9
539	1	1	417	9
540	1	1	469	9
541	1	1	417	9
542	1	1	365	9
543	1	1	521	9
544	1	1	365	9
545	1	1	365	9
546	1	1	469	9
547	1	1	365	9
548	1	1	469	9
549	1	1	365	9
550	1	1	469	9
551	1	1	365	9
552	1	1	521	9
553	1	1	469	9
554	1	1	417	9
555	1	1	365	9
556	1	1	417	9
557	1	1	365	9
558	1	1	365	9
559	1	1	365	9
560	1	1	365	9
561	1	1	469	9
562	1	1	365	9
563	1	1	365	9
564	1	1	469	9
565	1	1	469	9
566	1	1	417	9
567	1	1	417	9
568	1	1	365	9
569	1	1	417	9
570	1	1	417	9
571	1	1	417	9
572	1	1	365	9
573	1	1	469	9
574	1	1	365	9
575	1	1	417	9
576	1	1	365	9
577	1	1	365	9
578	1	1	417	9
579	1	1	365	9
580	1	1	365	9
581	1	1	365	9
582	1	1	365	9
583	1	1	365	9
584	1	1	365	9
585	1	1	469	9
586	1	1	365	9
587	1	1	417	9
588	1	1	469	9
589	1	1	417	9
590	1	1	417	9
591	1	1	417	9
592	1	1	365	9
593	1	1	469	9
594	1	1	469	9
595	1	1	365	9
596	1	1	417	9
597	1	1	417	9
598	1	1	365	9
599	1	1	469	9
600	1	1	417	9
601	1	1	365	9
602	1	1	365	9
603	1	1	417	9
604	1	1	365	9
605	1	1	417	9
606	1	1	365	9
607	1	1	417	9
608	1	1	417	9
609	1	1	417	9
610	1	1	469	9
611	1	1	365	9
612	1	1	469	9
613	1	1	365	9
614	1	1	365	9
615	1	1	417	9
616	1	1	365	9
617	1	1	365	9
618	1	1	469	9
619	1	1	417	9
620	1	1	417	9
621	1	1	417	9
622	1	1	521	9
623	1	1	521	9
624	1	1	365	9
625	1	1	417	9
626	1	1	417	9
627	1	1	417	9
628	1	1	469	9
629	1	1	521	9
630	1	1	365	9
631	1	1	521	9
632	1	1	417	9
633	1	1	417	9
634	1	1	365	9
635	1	1	365	9
636	1	1	417	9
637	1	1	365	9
638	1	1	365	9
639	1	1	417	9
640	1	1	365	9
641	1	1	365	9
642	1	1	469	9
643	1	1	417	9
644	1	1	417	9
645	1	1	469	9
646	1	1	417	9
647	1	1	365	9
648	1	1	365	9
649	1	1	365	9
650	1	1	417	9
651	1	1	469	9
652	1	1	417	9
653	1	1	417	9
654	1	1	365	9
655	1	1	365	9
656	1	1	469	9
657	1	1	417	9
658	1	1	417	9
659	1	1	365	9
660	1	1	365	9
661	1	1	417	9
